temp_c,humidity,pressure_mb,wind_kph,precip_mm,label
-5.0,71,997.1,27.0,8.0,1
-3.5,63,1035.8,87.3,8.6,2
9.4,87,964.3,16.7,5.8,1
16.7,38,991.0,91.6,14.6,2
6.7,65,998.9,84.3,13.4,2
-2.0,89,951.0,72.3,19.9,2
17.5,40,1004.4,52.7,13.7,2
33.7,72,1016.0,18.0,8.1,1
6.1,89,984.8,35.9,15.8,2
34.5,78,996.5,25.9,16.3,2
37.2,32,1033.4,50.9,13.1,2
0.1,60,1037.1,89.5,16.3,2
39.8,60,992.6,50.3,12.8,2
16.0,84,1047.9,61.9,17.7,2
4.8,84,967.7,73.1,17.2,2
24.8,52,1002.0,55.6,18.1,2
15.8,92,988.4,18.4,4.1,1
14.7,27,981.1,22.4,13.8,1
-2.9,45,953.6,79.4,9.2,2
20.6,25,1047.9,84.8,16.9,2
3.9,30,1043.4,7.7,8.6,1
29.8,74,1044.1,82.9,16.7,2
2.1,82,1002.7,35.2,5.4,1
7.5,77,967.8,79.3,6.3,2
4.2,70,1049.7,57.0,17.2,2
25.2,48,956.9,38.3,16.7,2
24.8,22,1030.4,14.2,18.9,2
4.3,40,1048.9,48.5,8.0,1
-0.3,85,1008.3,70.6,2.1,2
28.7,58,969.1,29.9,11.7,2
10.0,53,1024.6,97.1,5.3,2
23.0,43,1022.5,86.2,8.5,2
10.2,53,1019.4,12.3,6.9,1
34.9,90,1005.5,95.9,10.6,2
5.2,79,1023.1,6.9,15.3,2
19.7,39,1032.9,65.9,3.2,2
34.7,35,971.2,14.9,6.0,1
15.5,94,964.3,93.0,12.5,2
11.6,79,970.9,31.4,11.0,2
18.1,47,987.9,64.6,15.8,2
34.9,49,974.8,10.1,8.4,1
31.4,100,1015.9,22.5,0.6,1
25.4,34,1001.8,85.5,14.8,2
29.4,52,991.6,23.2,12.8,2
7.9,87,996.2,68.2,6.7,2
16.1,39,974.8,61.3,8.0,2
29.0,95,953.6,60.0,2.5,2
-2.0,59,1042.2,25.2,4.9,0
31.6,74,1008.8,16.1,13.4,2
36.9,50,1036.7,19.6,12.7,2
17.9,32,970.4,3.1,4.3,0
17.2,81,1038.7,96.7,4.9,2
13.6,27,1007.2,48.4,7.6,1
14.0,91,1035.9,7.7,18.8,2
37.4,94,963.8,94.5,9.6,2
27.7,48,959.6,40.5,16.0,2
35.1,68,973.9,61.7,1.9,2
25.9,34,952.6,1.4,11.4,2
7.6,20,1046.9,39.1,19.0,2
23.7,49,1033.5,35.0,18.9,2
25.9,77,1027.8,21.5,7.1,1
36.6,90,988.2,13.1,5.5,1
-4.1,77,980.8,29.6,2.3,0
28.5,57,962.8,10.8,8.8,1
31.2,51,1014.3,20.9,10.1,2
8.8,51,959.8,98.5,5.7,2
-1.6,38,982.5,72.8,9.9,2
19.1,42,1044.3,64.6,9.8,2
21.2,45,993.7,78.0,19.4,2
1.8,37,960.1,12.2,3.7,0
-2.6,78,971.4,33.7,5.6,1
-1.6,73,984.9,30.2,11.8,2
9.2,89,988.9,22.2,7.7,1
2.6,51,953.1,99.1,18.5,2
37.2,26,1036.1,76.0,1.0,2
29.1,32,1046.8,50.3,3.3,2
28.7,71,1023.3,20.0,4.6,0
37.0,59,981.7,17.2,0.9,0
5.5,37,976.4,74.2,16.0,2
8.8,31,971.9,41.1,17.7,2
-2.0,57,983.4,4.2,13.3,2
2.3,33,968.5,11.5,13.0,2
23.0,58,1002.2,82.6,9.5,2
24.7,66,1012.1,29.1,4.8,0
38.9,78,1005.9,70.6,14.4,2
17.1,96,1022.2,97.6,15.5,2
28.1,85,1012.2,69.0,19.2,2
27.0,80,1040.0,55.5,18.7,2
8.7,60,955.8,73.7,9.9,2
16.3,37,1008.2,93.0,17.1,2
8.1,83,1005.7,47.3,2.5,1
21.4,68,954.2,12.9,11.2,2
31.5,71,1023.0,30.0,17.1,2
10.0,30,983.6,24.6,13.9,2
10.9,73,951.8,83.6,7.5,2
27.7,23,1022.0,84.0,7.6,0
34.0,36,1010.9,87.3,3.5,2
17.2,30,1039.2,96.9,11.8,2
0.9,42,951.0,48.6,5.1,1
29.0,76,950.6,45.4,14.6,2
38.2,45,966.2,95.8,16.4,2
12.4,69,1017.6,64.8,2.2,2
24.5,60,1048.5,81.0,3.9,2
12.3,93,988.3,22.4,12.2,2
36.5,20,956.8,56.2,5.9,2
13.9,81,953.4,79.1,14.0,2
23.1,56,1040.4,17.6,12.9,2
22.0,92,1018.1,69.8,19.7,2
39.4,25,991.4,98.6,11.6,2
11.1,79,1028.6,76.3,17.1,2
31.5,59,1028.9,50.3,17.8,2
17.3,22,1029.0,66.0,19.8,2
-4.4,62,960.2,41.8,1.6,1
-0.6,42,1048.6,21.3,15.6,2
28.9,58,962.6,7.1,3.0,0
6.1,76,1047.6,55.1,12.0,2
14.9,79,1046.1,62.4,5.5,2
27.1,20,1002.4,85.8,6.8,2
22.4,76,1021.5,72.7,8.1,2
21.4,89,1026.7,48.7,0.7,1
2.8,32,1032.1,79.6,4.7,2
37.7,81,957.0,99.5,5.9,2
32.4,77,995.7,23.1,8.2,1
15.5,61,974.1,70.1,9.4,2
2.7,41,1037.9,66.6,17.5,2
-1.2,47,980.5,52.4,12.4,2
15.6,82,1034.3,14.2,7.8,1
3.6,97,997.3,22.8,19.5,2
35.9,91,1002.2,73.8,3.4,2
27.9,26,1031.0,41.0,13.5,2
20.6,43,995.6,46.3,0.4,1
-0.5,79,1012.4,6.7,3.7,0
38.1,77,1016.6,11.0,14.1,2
5.5,33,992.9,48.9,18.0,2
28.3,74,950.9,87.8,11.5,2
8.7,100,990.9,38.1,17.1,2
6.1,21,983.8,98.1,7.6,2
17.6,89,1009.2,48.6,14.0,2
-2.3,72,1039.8,47.4,14.7,2
25.9,44,983.5,47.1,8.9,1
32.2,28,984.3,97.7,4.7,2
33.7,26,1025.0,82.6,19.9,2
20.9,64,1048.0,50.4,18.7,2
28.6,26,962.1,77.6,0.1,2
39.8,99,1040.4,4.2,3.0,1
7.2,36,1011.0,4.5,2.9,0
17.5,58,976.9,0.4,3.0,0
25.9,99,1002.5,25.6,3.5,1
20.9,70,1004.6,32.7,17.2,2
25.9,95,983.4,90.2,1.8,2
25.0,69,1016.8,50.5,3.7,2
5.6,100,1026.4,89.6,6.1,2
5.0,52,1030.4,89.9,17.7,2
30.1,74,1002.4,70.1,1.1,2
17.0,81,1002.3,48.1,1.4,1
2.8,96,994.8,68.8,12.0,2
38.3,95,975.2,25.5,17.7,2
7.5,26,1008.2,7.0,3.5,0
12.0,27,1032.6,11.6,19.3,2
-3.0,24,1000.0,17.5,3.4,0
3.0,39,974.0,7.2,7.6,1
29.2,91,1045.9,56.9,16.1,2
15.3,53,1026.6,51.2,13.9,2
2.3,46,957.9,54.0,0.2,2
30.2,69,952.8,95.8,6.8,2
18.5,48,977.4,18.1,7.0,1
1.6,52,1006.6,14.6,8.4,1
26.7,90,970.7,42.5,10.3,1
17.7,90,974.6,70.9,16.3,2
12.7,94,959.5,73.2,15.9,2
34.1,81,966.6,79.0,10.7,2
15.2,81,1025.9,43.3,3.4,1
19.6,95,951.9,86.7,11.6,2
13.1,28,1019.2,21.4,16.6,2
32.0,70,1022.9,92.5,5.0,2
0.9,79,1034.2,36.6,1.0,1
20.5,92,981.1,6.0,7.4,1
39.4,70,984.1,6.2,2.8,0
21.8,57,1002.0,59.7,4.1,2
0.5,70,990.0,88.5,17.9,2
33.9,38,996.8,99.5,15.5,2
2.3,60,952.9,81.0,4.8,2
32.9,64,998.8,52.5,17.4,2
-3.3,32,1038.9,22.1,4.1,0
37.8,40,976.1,37.5,15.6,2
31.7,69,1030.7,5.1,9.5,1
35.9,74,967.5,89.8,11.2,2
17.5,74,962.0,58.2,8.3,2
37.1,66,1038.6,51.9,6.2,2
8.8,21,1023.7,15.2,10.7,2
35.8,30,1002.8,75.8,14.9,2
15.6,28,983.0,31.4,15.3,2
12.7,63,954.8,81.4,7.0,2
12.7,86,1044.2,15.5,11.4,2
26.5,58,1048.4,22.6,13.7,2
16.3,50,1032.4,15.6,15.6,2
3.3,40,1036.0,76.4,4.2,2
24.9,56,966.9,13.6,5.3,1
29.5,34,985.1,77.0,17.7,2
36.9,24,1046.9,46.0,10.9,2
23.7,95,971.2,53.8,16.7,2
11.4,39,983.3,84.9,19.9,2
36.2,96,1016.7,43.6,4.8,1
22.5,74,983.9,74.0,2.1,2
9.7,75,1018.0,87.5,14.8,2
12.5,56,976.7,57.0,15.6,2
37.9,31,1025.1,10.4,16.4,2
27.0,55,990.1,57.9,3.5,2
21.6,35,984.9,50.7,19.9,2
4.9,37,981.8,73.7,16.0,2
26.1,78,1037.5,52.2,8.3,2
11.8,43,980.9,62.0,18.5,2
16.9,42,985.9,49.9,17.4,2
37.7,35,1019.5,75.7,10.9,2
17.5,94,1016.1,1.1,1.4,1
31.8,63,999.8,79.0,13.8,2
-4.9,26,1042.2,97.3,8.8,2
25.8,83,957.3,6.1,9.2,1
24.3,84,1038.2,32.8,6.3,1
7.5,91,1006.6,11.9,9.1,1
8.5,75,956.0,74.7,18.7,2
30.4,39,1015.0,44.8,0.4,1
15.7,66,1000.9,80.9,13.4,2
5.5,70,1044.0,81.9,5.2,2
-3.2,45,1011.1,54.6,18.8,2
11.1,37,955.0,38.0,3.2,1
14.7,71,1009.8,25.9,3.1,0
-1.6,31,1003.0,75.1,5.3,1
33.8,79,957.6,83.1,17.0,2
28.0,93,1011.8,90.2,10.1,2
34.7,58,960.7,64.2,19.2,2
39.7,95,985.8,99.0,13.6,2
37.9,66,976.7,13.3,1.4,0
36.0,66,1011.2,97.7,14.0,2
16.8,52,961.6,81.8,9.8,2
21.2,55,977.3,6.6,17.3,2
7.8,49,1002.2,94.9,13.2,2
19.6,50,989.7,88.4,16.3,2
6.1,50,1046.4,22.0,6.9,1
19.5,58,993.7,97.9,8.7,2
36.9,82,968.8,60.3,17.8,2
20.7,64,967.0,70.6,9.0,2
8.0,62,974.9,11.7,11.2,2
-3.2,31,991.0,58.6,15.5,2
35.6,61,996.6,84.7,9.2,2
34.0,55,1041.7,76.6,2.1,2
40.0,50,1040.3,7.3,8.2,2
-0.3,72,1037.0,13.9,16.5,2
14.4,59,1042.1,28.4,7.8,1
-2.2,21,1000.8,16.0,9.6,1
26.6,47,991.7,92.6,6.8,2
-2.8,85,1038.6,39.0,18.3,2
23.1,50,1028.2,0.4,14.0,2
1.8,71,1041.1,23.4,13.4,2
4.8,86,957.1,12.4,0.3,1
29.0,96,1022.6,75.2,15.5,2
-3.5,98,1020.5,93.1,17.9,2
28.6,58,950.9,76.4,9.8,2
34.3,97,966.1,84.6,18.6,2
8.6,37,981.1,53.6,7.8,2
36.1,79,977.4,61.4,18.0,2
36.6,51,1007.0,24.9,10.2,2
39.7,22,962.9,4.7,13.7,2
-0.5,44,955.8,74.7,2.6,2
9.5,97,1015.5,83.0,7.0,2
18.0,46,1037.8,44.0,0.1,1
24.1,70,972.8,27.6,8.6,1
0.2,22,992.0,93.5,8.2,2
6.0,28,969.1,20.6,6.3,1
12.3,76,1007.1,1.9,7.5,1
28.1,21,951.5,29.5,17.2,2
3.3,98,1018.9,68.9,4.5,2
33.2,67,992.9,82.4,1.1,2
19.2,27,1036.1,37.4,15.8,2
32.4,22,1011.0,61.2,16.7,2
8.9,88,1037.7,91.6,3.7,2
19.5,74,1027.3,72.2,14.6,2
39.1,21,1005.4,74.9,2.0,2
28.6,86,955.7,48.6,0.2,1
32.6,22,952.8,33.5,0.8,1
34.9,54,1030.0,9.6,16.2,2
7.1,46,1011.7,73.2,13.5,2
31.6,63,951.4,68.5,6.5,2
0.9,20,1027.5,5.8,19.9,2
6.1,74,991.2,13.9,11.5,2
4.3,42,1008.0,3.4,13.6,2
11.3,92,998.4,54.3,1.0,2
12.7,94,986.1,75.2,15.6,2
38.6,97,1022.1,13.8,7.3,1
14.8,99,954.0,44.6,19.2,2
2.2,95,1008.2,10.5,7.3,1
-2.9,93,1026.9,62.4,6.3,2
23.1,42,955.6,86.5,11.1,2
22.8,26,967.1,62.8,10.1,2
8.6,88,1004.6,24.7,14.0,2
16.6,86,1009.1,58.9,1.5,2
24.2,34,1036.2,18.9,10.5,2
18.9,24,1042.1,75.0,18.9,2
17.9,69,963.4,38.1,18.4,2
36.7,75,1019.9,18.0,12.8,2
-4.1,66,961.1,13.1,16.5,2
31.8,88,976.6,24.4,3.6,1
19.2,28,996.7,75.8,14.9,2
8.8,85,972.0,19.0,19.6,2
6.2,66,958.4,3.2,6.9,1
-4.5,34,987.2,16.0,18.7,2
35.9,23,972.1,2.2,17.0,2
33.0,27,1048.7,24.8,3.2,0
27.2,99,960.3,37.4,6.5,1
8.5,75,1021.2,68.0,17.8,2
16.5,83,959.5,58.4,2.3,2
18.7,30,1020.4,70.7,3.7,2
28.0,25,1026.1,1.8,1.8,0
8.0,82,973.7,11.9,15.9,2
19.1,63,980.9,31.1,4.1,1
38.4,93,990.2,83.1,12.2,2
23.2,88,1005.9,86.6,0.0,2
21.6,47,1014.2,44.0,19.9,2
15.2,67,958.6,83.6,6.6,2
-4.9,91,1007.6,37.6,9.7,1
17.6,77,1049.1,23.6,19.8,2
-4.0,76,1022.4,9.2,2.9,0
5.2,34,993.5,92.9,0.1,2
26.2,80,982.6,64.6,15.6,2
0.4,93,1018.1,23.6,12.3,1
37.4,46,1035.3,12.2,19.7,2
24.2,22,1035.7,94.3,19.4,2
39.8,94,994.2,37.2,18.2,2
23.1,59,1008.7,75.7,10.5,2
25.7,32,983.3,5.5,18.6,2
25.8,70,977.9,73.8,17.1,2
13.8,63,1047.2,66.7,16.9,2
21.2,53,1025.8,89.3,5.1,2
33.0,63,1003.2,44.5,12.1,2
35.0,94,1022.8,88.1,13.6,2
1.7,44,987.7,5.6,7.7,1
28.6,68,966.6,69.2,8.8,2
33.6,37,966.0,42.5,13.1,2
37.9,42,992.9,35.6,7.8,1
29.2,46,993.8,32.3,7.4,1
4.8,63,990.3,98.0,12.4,2
15.1,91,962.0,11.9,1.0,1
38.0,25,961.7,86.4,13.4,2
-0.3,60,1043.4,78.3,10.1,2
-2.4,62,1019.9,80.3,6.3,2
14.6,33,950.4,77.7,9.4,2
15.0,83,1048.7,18.8,5.8,1
24.5,63,984.7,87.1,13.8,2
14.9,88,969.1,44.7,12.2,2
15.4,20,1035.9,11.5,8.5,1
24.9,98,1010.1,19.7,7.5,1
35.9,93,1047.7,44.6,7.1,1
3.0,33,1003.9,42.3,7.2,1
-3.7,74,986.0,46.9,3.3,1
15.1,88,988.4,45.0,13.3,2
31.6,33,1010.8,87.7,17.7,2
6.5,92,976.4,75.5,9.8,2
8.4,99,988.8,61.5,10.4,2
-3.1,80,988.9,65.0,9.0,2
33.4,65,1019.2,8.2,16.1,2
8.4,43,962.9,72.4,5.8,2
37.9,50,1014.2,95.0,18.1,2
17.5,46,971.1,10.5,9.8,1
33.9,76,1028.5,2.6,19.8,2
19.1,49,982.7,8.3,4.6,0
11.6,96,953.7,55.1,2.5,2
22.0,28,1019.4,13.0,3.5,0
36.9,99,1036.5,54.2,5.9,2
14.9,77,995.3,23.1,2.4,0
9.8,31,1012.7,62.7,15.9,2
14.2,68,988.2,67.0,16.1,0
20.3,79,988.0,17.2,3.4,0
14.2,36,986.4,1.2,10.9,2
33.7,41,1010.1,59.8,5.0,1
-1.9,74,1049.5,20.1,19.0,2
6.8,100,950.6,76.0,2.9,2
-4.3,65,973.8,29.0,14.7,2
23.0,32,986.1,94.6,17.9,2
39.4,93,964.2,79.5,14.2,2
37.8,25,954.7,77.9,17.4,2
38.5,20,984.9,25.6,2.4,0
37.0,93,1042.7,8.5,9.7,1
21.7,98,1008.8,51.5,12.5,2
0.6,58,1005.0,27.0,17.5,2
5.1,98,996.9,62.8,3.4,2
22.0,94,1028.7,13.0,7.5,1
8.5,45,966.9,29.5,14.8,2
20.9,60,1001.1,65.3,2.8,2
15.7,23,966.4,81.5,6.0,2
16.5,24,966.8,4.3,10.2,2
34.4,61,968.7,69.7,15.8,2
17.2,82,1026.2,1.0,8.9,1
37.0,76,993.5,34.5,5.5,1
1.5,43,1020.7,77.6,1.6,2
-4.3,27,1004.6,78.4,12.1,2
6.8,41,986.9,73.5,2.9,2
5.6,52,965.0,96.8,3.7,2
17.2,68,1039.0,23.7,9.0,1
0.8,75,987.8,70.1,12.8,2
20.7,52,1048.8,9.2,14.8,2
39.5,97,1040.7,9.9,19.5,2
35.1,35,1034.8,18.7,7.6,1
35.6,20,972.9,71.6,10.7,2
24.7,74,1005.8,24.8,9.5,2
36.4,22,1003.6,10.6,9.7,1
38.0,40,954.2,89.2,1.2,2
-0.6,61,976.2,45.3,0.5,1
14.6,72,1030.3,79.4,10.6,2
27.4,91,1038.4,19.5,8.7,1
0.8,53,1025.2,67.7,4.8,2
0.4,43,1038.1,69.2,13.6,2
7.2,23,987.2,53.4,2.5,2
17.2,40,1026.9,83.7,2.9,2
10.8,44,1025.9,85.1,10.2,2
-2.5,23,964.1,82.7,11.3,2
10.6,87,1037.1,79.8,2.4,2
19.0,80,966.1,75.3,6.3,2
0.6,71,982.5,28.7,6.4,1
0.5,87,987.8,18.2,10.1,2
27.1,65,976.4,3.6,9.0,1
35.3,69,1042.6,41.1,1.5,1
-3.5,77,954.9,92.9,5.7,2
22.4,52,1042.3,78.0,8.8,2
9.0,23,978.1,14.0,3.1,0
21.6,78,1045.3,3.2,9.3,1
31.2,67,1011.9,38.1,8.7,1
7.3,83,973.8,25.1,4.5,0
23.9,41,1040.4,35.2,2.1,2
21.6,47,965.3,55.4,10.1,2
18.6,45,992.3,67.2,4.8,2
36.7,27,980.7,92.5,19.6,2
25.0,32,1013.6,43.9,18.6,2
5.3,96,1006.4,78.2,7.0,2
15.0,63,979.3,49.0,2.6,1
38.5,74,1021.4,27.5,1.3,0
38.3,56,1043.6,47.5,13.7,2
32.8,73,1029.1,27.1,4.8,0
-4.7,73,987.7,18.3,5.4,2
23.3,40,951.8,89.1,12.3,2
-1.4,25,995.8,3.2,13.8,2
12.9,32,1030.8,76.5,10.9,2
25.4,40,960.1,67.6,18.4,2
37.9,96,1037.9,91.0,8.3,2
39.6,42,995.7,54.3,5.9,2
5.0,81,1029.5,79.6,7.4,2
20.5,72,1047.6,12.8,14.0,2
28.1,71,986.8,77.7,6.9,2
27.6,80,956.8,0.0,6.1,1
32.1,88,1006.8,76.5,19.9,2
20.6,28,1041.6,81.2,10.3,2
-2.2,25,994.1,34.8,3.0,1
8.8,65,1015.3,84.4,16.0,2
-3.7,96,1023.3,20.0,0.9,1
28.7,69,1014.8,76.5,14.4,2
20.9,63,978.4,56.9,10.4,2
27.3,48,1045.8,6.1,0.0,0
4.5,60,1007.3,49.1,19.4,0
22.4,35,999.2,80.8,17.3,2
39.5,57,1048.1,12.2,2.4,0
35.1,94,1022.1,71.1,10.4,2
8.4,71,980.6,77.7,12.0,2
7.6,52,1035.8,63.5,19.4,2
-0.7,67,1004.2,66.6,15.7,2
36.4,53,993.2,1.0,19.7,2
25.1,54,987.5,23.2,13.9,2
34.7,57,982.3,81.6,9.3,2
33.0,58,998.4,71.7,17.4,2
8.6,45,1025.1,3.8,7.0,1
22.4,38,1018.5,37.4,1.4,1
36.2,63,1011.9,73.9,18.2,2
14.7,72,1000.6,65.2,7.6,2
11.2,84,1033.7,28.9,7.8,1
6.0,88,991.5,46.1,8.5,1
1.9,42,1023.6,91.9,14.3,2
36.9,95,975.1,2.1,12.4,2
8.5,53,1006.0,4.4,17.6,2
0.4,24,963.5,31.5,2.7,1
35.7,29,976.5,33.7,5.8,1
8.0,81,975.8,63.0,13.4,2
34.6,63,1030.9,61.1,1.7,2
36.1,62,1001.1,7.5,11.2,2
32.7,68,993.9,19.7,8.8,1
-0.3,29,953.4,73.4,2.0,2
32.3,78,1038.3,65.0,6.1,2
4.1,23,967.4,69.2,7.0,2
21.2,77,950.7,92.5,19.0,2
23.7,75,1025.7,96.1,6.1,2
17.2,71,1012.3,10.4,9.9,0
-0.4,94,1004.4,59.2,8.6,2
16.2,38,972.7,80.3,17.1,2
8.7,29,1001.6,15.2,9.1,1
-0.0,20,967.5,21.4,0.7,0
0.7,56,1017.8,41.5,16.6,2
38.3,61,1033.0,96.5,3.9,2
14.2,38,993.2,60.7,0.7,2
16.0,42,963.8,43.4,3.7,1
35.1,86,1048.2,77.2,16.4,2
28.1,28,950.8,2.8,1.3,0
16.3,29,1008.6,57.7,13.8,2
21.6,53,997.5,65.1,15.2,2
9.0,91,981.6,54.0,6.3,2
-1.3,78,956.2,80.4,6.3,2
2.8,75,1014.1,98.7,2.6,2
19.0,41,1025.5,47.9,9.9,1
16.0,93,1024.9,46.4,0.6,1
34.7,27,984.7,15.5,5.8,1
2.4,96,1015.3,35.0,11.7,2
-1.6,46,1046.2,33.0,17.4,2
14.0,93,1042.2,97.0,8.7,2
24.2,61,982.0,71.2,10.9,2
33.2,80,985.3,12.0,5.7,1
13.0,100,1005.4,49.8,10.9,2
35.5,99,1001.8,14.2,8.2,1
5.8,96,1017.0,59.8,17.4,0
5.8,56,972.8,26.2,6.7,1
32.5,96,1028.3,67.8,10.1,2
0.6,92,1006.3,58.0,7.4,2
35.6,56,984.9,16.9,8.6,1
13.3,56,959.4,13.9,1.7,0
-4.6,81,1006.9,98.3,17.9,2
26.0,97,1018.6,87.4,9.4,2
25.6,96,999.8,55.9,7.5,2
23.9,73,1049.6,50.2,9.8,2
20.7,87,996.5,48.0,6.8,1
23.9,54,1041.6,59.5,3.7,2
10.3,76,1048.8,29.5,8.3,1
33.2,57,952.9,51.3,16.0,2
34.1,54,958.7,70.1,2.8,2
19.6,41,979.0,50.7,13.3,2
36.2,40,957.1,52.4,3.7,2
-2.8,42,1028.8,50.6,18.1,0
25.8,88,973.7,13.9,20.0,2
37.7,72,985.3,57.5,0.8,2
10.8,98,1026.4,18.9,8.6,1
28.5,22,995.2,44.7,6.6,1
34.9,70,982.7,15.9,3.2,0
27.1,53,986.4,61.3,1.0,2
17.6,98,1018.6,14.9,14.2,2
14.1,80,985.9,54.5,7.9,2
18.0,24,1000.8,9.5,10.8,2
-2.9,74,954.5,78.6,19.8,2
7.7,34,952.7,71.9,12.3,2
1.4,36,993.2,84.2,5.3,2
37.3,22,979.8,30.7,8.5,1
21.5,94,977.0,20.8,0.5,1
4.2,54,1031.5,78.4,2.2,2
15.9,53,972.9,3.7,14.7,2
-1.6,49,983.7,38.0,12.4,2
30.3,76,1007.9,89.3,14.1,2
1.0,25,963.0,21.9,10.5,2
22.4,49,985.9,11.4,14.6,2
13.3,41,1015.7,62.6,1.1,2
-2.1,39,954.1,61.7,9.9,2
35.5,59,960.4,37.0,19.7,2
33.3,69,987.8,46.9,8.6,1
3.9,89,986.2,97.2,2.4,2
-0.3,63,1035.8,41.6,10.4,2
0.5,48,952.8,18.6,13.2,2
28.6,90,989.5,29.5,19.6,2
8.8,58,1021.1,93.4,12.8,2
14.2,77,1009.0,34.4,19.8,2
10.6,54,969.9,44.2,7.5,1
37.3,88,1045.2,33.0,11.9,2
2.1,56,952.5,16.3,13.7,2
38.4,91,1016.7,41.8,7.7,1
-4.0,35,963.6,28.8,1.8,0
5.7,35,957.6,37.1,15.4,2
39.9,98,1028.9,2.7,2.6,1
36.4,57,1011.2,48.9,15.5,2
6.2,46,1018.8,99.8,3.9,2
14.5,52,1044.9,85.8,6.8,2
28.4,42,962.6,85.0,17.9,2
0.9,27,980.4,26.1,3.1,0
9.2,47,1022.6,68.0,17.3,2
0.5,50,1021.3,56.2,19.8,2
23.8,25,965.7,71.1,15.1,2
37.2,66,980.1,53.0,9.7,2
2.2,65,1001.8,91.6,13.4,2
1.1,74,964.4,58.8,14.6,2
8.4,53,964.6,58.4,5.0,2
-4.4,71,1006.2,69.8,6.9,2
4.6,70,1047.5,96.8,13.5,2
39.9,77,1040.1,9.8,19.1,2
29.2,32,1045.8,33.0,10.7,2
11.8,36,1025.1,42.4,17.2,2
17.4,89,977.1,60.5,16.3,2
0.4,46,1024.9,16.7,12.3,2
12.5,98,1032.5,54.2,18.7,2
23.8,87,974.3,77.3,7.8,2
4.9,96,1008.5,53.5,10.1,2
15.8,51,971.1,50.3,14.6,2
7.4,98,981.7,95.2,5.1,2
8.9,42,1047.8,5.5,1.9,0
36.5,91,1043.2,61.1,5.9,2
38.2,97,958.4,21.6,3.0,1
7.8,60,996.0,29.2,14.1,2
21.8,56,1030.6,10.0,17.2,0
25.5,25,982.8,17.0,7.3,1
7.5,90,990.0,0.7,14.1,2
12.4,76,1010.3,33.1,18.5,2
27.8,45,970.7,91.8,1.5,2
14.3,71,1035.8,36.9,0.5,1
16.0,49,1042.9,20.1,1.0,0
29.4,31,968.4,57.2,2.2,2
11.7,41,978.8,49.6,9.3,1
25.9,25,1016.6,3.1,6.2,1
34.5,90,985.9,33.6,4.4,1
14.0,53,985.3,77.6,0.7,2
2.2,72,962.7,1.7,12.5,2
20.3,94,980.7,45.8,16.0,2
23.1,80,1031.5,25.1,8.7,1
38.2,87,977.7,35.9,19.5,2
12.3,96,1001.2,78.5,1.1,2
21.7,32,988.1,22.3,15.7,2
-2.0,28,960.6,68.4,1.6,1
-2.6,79,1003.0,73.1,18.5,2
9.1,77,951.5,63.5,0.1,2
30.2,33,1007.2,15.5,1.9,0
18.2,98,1036.2,91.7,5.3,2
18.5,79,963.5,26.1,7.4,1
30.9,24,1021.5,28.0,3.6,0
6.8,61,1007.5,49.9,6.8,1
16.1,99,1041.9,30.4,12.2,2
29.9,76,1037.6,17.7,3.9,0
5.0,27,1001.6,12.7,12.1,2
30.2,96,1041.1,18.1,12.5,2
34.4,90,1035.1,53.5,17.4,2
33.1,96,951.0,65.9,5.3,2
8.6,92,1041.7,85.0,6.0,2
27.7,38,1001.6,21.5,3.7,0
31.4,70,1001.8,1.9,8.5,1
19.2,75,1006.1,55.5,3.9,2
-2.9,89,959.7,56.2,11.1,2
4.6,51,1037.1,18.4,11.2,2
5.5,74,1000.5,6.1,12.7,2
27.7,81,1004.9,25.5,6.1,1
-4.6,63,984.2,38.6,0.6,1
30.5,67,983.1,82.8,12.6,2
30.1,24,952.2,41.8,11.2,2
-4.4,39,986.4,11.6,12.0,2
19.4,90,981.7,21.9,12.6,2
18.0,42,954.4,41.0,19.2,2
3.9,43,1038.5,85.7,10.0,2
40.0,85,1009.1,6.7,3.3,0
9.3,50,990.9,9.2,10.2,2
20.5,96,987.2,14.7,16.0,0
25.4,38,985.1,88.0,10.5,2
25.2,83,1023.4,3.6,6.0,1
28.5,62,994.9,66.0,11.9,2
35.1,45,1032.1,24.0,15.3,2
11.5,30,1048.1,14.1,2.4,0
12.0,65,991.5,46.5,1.8,2
19.4,69,967.8,37.4,17.7,2
36.2,85,1011.6,72.6,2.3,2
29.4,26,991.1,20.4,15.1,2
0.6,59,1001.1,6.5,12.8,2
-0.4,69,982.2,19.7,12.0,2
-4.3,58,1041.7,75.3,13.1,2
25.2,42,953.2,79.5,10.4,2
2.4,77,986.7,61.0,11.9,2
25.4,73,998.1,81.8,17.1,2
36.9,38,1022.7,69.1,7.5,2
0.4,30,980.5,24.3,17.0,2
30.4,86,1046.6,78.4,7.3,2
33.5,33,968.0,9.2,10.5,2
19.4,49,950.2,8.7,14.3,2
35.1,80,1011.8,11.6,3.7,0
31.1,68,993.2,46.7,0.4,1
10.8,100,1012.6,3.1,4.6,1
7.7,49,1038.5,66.1,7.3,2
23.9,73,1046.2,5.3,17.6,2
7.3,70,963.2,66.1,4.3,2
8.1,40,978.9,81.1,18.2,2
19.2,92,969.3,47.6,19.7,2
15.7,27,1041.5,36.0,9.4,1
27.0,96,952.1,84.5,3.2,2
5.4,63,962.7,22.1,3.8,0
22.6,56,985.6,71.3,5.7,2
